problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_and_place_simple-Box-None-DiningTable-223/trial_T20190907_201444_740434,put a box on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation box)
(PickupObject box)
(GotoLocation diningtable)
(PutObject box diningtable)","(GotoLocation cabinet)
(PickupObject box)
(GotoLocation table)
(PutObject box table)
"
train/pick_and_place_simple-Box-None-DiningTable-223/trial_T20190907_201444_740434,put a box on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation box)
(PickupObject box)
(GotoLocation diningtable)
(PutObject box diningtable)","(GotoLocation storage)
(PickupObject box)
(GotoLocation table)
(PutObject box table)
"
train/pick_and_place_simple-Box-None-DiningTable-223/trial_T20190907_201444_740434,put a box on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation box)
(PickupObject box)
(GotoLocation diningtable)
(PutObject box diningtable)","(GotoLocation storage)
(PickupObject box)
(GotoLocation table)
(PutObject box table)
"
train/pick_and_place_simple-Box-None-DiningTable-223/trial_T20190907_201444_740434,put a box on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation box)
(PickupObject box)
(GotoLocation diningtable)
(PutObject box diningtable)","(GotoLocation cabinet)
(PickupObject box)
(GotoLocation table)
(PutObject box table)
"
train/pick_and_place_simple-Box-None-DiningTable-223/trial_T20190907_201444_740434,put a box on a table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BoxType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation box)
(PickupObject box)
(GotoLocation diningtable)
(PutObject box diningtable)","(GotoLocation cabinet)
(PickupObject box)
(GotoLocation table)
(PutObject box table)
"
train/pick_and_place_simple-Candle-None-CounterTop-417/trial_T20190909_142343_223524,place a green candle on a counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CandleType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation toilet)
(PickupObject candle)
(GotoLocation countertop)
(PutObject candle countertop)","(GotoLocation cabinet)
(PickupObject candle)
(GotoLocation countertop)
(PutObject candle countertop)
"
train/pick_and_place_simple-Candle-None-CounterTop-417/trial_T20190909_142343_223524,place a green candle on a counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CandleType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation toilet)
(PickupObject candle)
(GotoLocation countertop)
(PutObject candle countertop)","(GotoLocation candlestand)
(PickupObject green_candle)
(PutObject green_candle counter)
"
train/pick_and_place_simple-Candle-None-CounterTop-417/trial_T20190909_142343_223524,place a green candle on a counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CandleType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation toilet)
(PickupObject candle)
(GotoLocation countertop)
(PutObject candle countertop)","(GotoLocation cabinet)
(PickupObject candle)
(GotoLocation countertop)
(PutObject candle countertop)
"
train/pick_and_place_simple-Candle-None-CounterTop-417/trial_T20190909_142343_223524,place a green candle on a counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CandleType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation toilet)
(PickupObject candle)
(GotoLocation countertop)
(PutObject candle countertop)","(GotoLocation cabinet)
(PickupObject candle)
(GotoLocation countertop)
(PutObject candle countertop)
"
train/pick_and_place_simple-Candle-None-CounterTop-417/trial_T20190909_142343_223524,place a green candle on a counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CandleType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation toilet)
(PickupObject candle)
(GotoLocation countertop)
(PutObject candle countertop)","(GotoLocation dresser)
(PickupObject green_candle)
(GotoLocation kitchen_counter)
(PutObject green_candle kitchen_counter)
"
train/pick_and_place_simple-Tomato-None-Microwave-8/trial_T20190907_205050_993517,put the tomato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)
"
train/pick_and_place_simple-Tomato-None-Microwave-8/trial_T20190907_205050_993517,put the tomato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)
"
train/pick_and_place_simple-Tomato-None-Microwave-8/trial_T20190907_205050_993517,put the tomato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)
"
train/pick_and_place_simple-Tomato-None-Microwave-8/trial_T20190907_205050_993517,put the tomato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)
"
train/pick_and_place_simple-Tomato-None-Microwave-8/trial_T20190907_205050_993517,put the tomato in the microwave.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r MicrowaveType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(PutObject tomato microwave)
"
train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162400_978293,move the cell phone from the shelves to desk.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CellPhoneType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)","(GotoLocation shelves)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)
"
train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162400_978293,move the cell phone from the shelves to desk.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CellPhoneType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)","(GotoLocation shelves)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)
"
train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162400_978293,move the cell phone from the shelves to desk.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CellPhoneType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)","(GotoLocation shelves)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)
"
train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162400_978293,move the cell phone from the shelves to desk.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CellPhoneType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)","(GotoLocation shelves)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)
"
train/pick_and_place_simple-CellPhone-None-Desk-327/trial_T20190907_162400_978293,move the cell phone from the shelves to desk.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CellPhoneType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)","(GotoLocation shelves)
(PickupObject cellphone)
(GotoLocation desk)
(PutObject cellphone desk)
"
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation entryway)
(PickupObject keys)
(GotoLocation livingroom)
(PutObject keys couch)
"
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation countertop)
(PickupObject keys)
(GotoLocation couch)
(PutObject keys couch)
"
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation keyrack)
(PickupObject keys)
(GotoLocation couch)
(PutObject keys couch)
"
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation table)
(PickupObject keys)
(GotoLocation couch)
(PutObject keys couch)
"
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation entryway)
(PickupObject keys)
(GotoLocation livingroom)
(PutObject keys couch)
"
